year,month,product,district,price
2023,avgust,"Kungaboqar yog'i, 1 litr",Mirobod,17840.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Yakkasaroy,19171.42856
2023,avgust,"Kungaboqar yog'i, 1 litr",Yangihayot,0.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Chilonzor,18140.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Mirzo Ulug'bek,20466.66664
2023,avgust,"Kungaboqar yog'i, 1 litr",Olmazor,18100.793660000003
2023,avgust,"Kungaboqar yog'i, 1 litr",Sirg'ali,16660.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Shayxontoxur,14886.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Uchtepa,18000.0
2023,avgust,"Kungaboqar yog'i, 1 litr",Yashnobod,20583.33335
2023,avgust,"Kungaboqar yog'i, 1 litr",Yunusobod,18857.14286
2023,avgust,"Kungaboqar yog'i, 1 litr",Shahar bo'yicha,18404.058220000003
2023,avgust,Qovoq,Bektemir,6857.14284
2023,avgust,Qovoq,Mirobod,6758.33334
2023,avgust,Qovoq,Yakkasaroy,6746.66666
2023,avgust,Qovoq,Yangihayot,0.0
2023,avgust,Qovoq,Chilonzor,6033.33334
2023,avgust,Qovoq,Mirzo Ulug'bek,8914.285679999999
2023,avgust,Qovoq,Olmazor,5000.0
2023,avgust,Qovoq,Sirg'ali,3000.0
2023,avgust,Qovoq,Shayxontoxur,5838.09524
2023,avgust,Qovoq,Uchtepa,3000.0
2023,avgust,Qovoq,Yashnobod,6830.0
2023,avgust,Qovoq,Yunusobod,7708.33334
2023,avgust,Qovoq,Shahar bo'yicha,7013.833680000001
2023,avgust,Qovun,Bektemir,5900.0
2023,avgust,Qovun,Mirobod,4670.0
2023,avgust,Qovun,Yakkasaroy,4645.0
2023,avgust,Qovun,Yangihayot,0.0
2023,avgust,Qovun,Chilonzor,4242.85716
2023,avgust,Qovun,Mirzo Ulug'bek,5080.0
2023,avgust,Qovun,Olmazor,4786.0
2023,avgust,Qovun,Sirg'ali,4133.333339999999
2023,avgust,Qovun,Shayxontoxur,4510.0
2023,avgust,Qovun,Uchtepa,4303.33334
2023,avgust,Qovun,Yashnobod,4800.0
2023,avgust,Qovun,Yunusobod,3880.0
2023,avgust,Qovun,Shahar bo'yicha,4645.877
2023,avgust,Qo'y go'shti,Bektemir,84360.0
2023,avgust,Qo'y go'shti,Mirobod,79500.0
2023,avgust,Qo'y go'shti,Yakkasaroy,83666.6667
2023,avgust,Qo'y go'shti,Yangihayot,0.0
2023,avgust,Qo'y go'shti,Chilonzor,83120.0
2023,avgust,Qo'y go'shti,Mirzo Ulug'bek,90800.0
2023,avgust,Qo'y go'shti,Olmazor,85800.0
2023,avgust,Qo'y go'shti,Sirg'ali,80960.0
2023,avgust,Qo'y go'shti,Shayxontoxur,79300.0
2023,avgust,Qo'y go'shti,Uchtepa,76500.0
2023,avgust,Qo'y go'shti,Yashnobod,89000.0
2023,avgust,Qo'y go'shti,Yunusobod,83428.5714
2023,avgust,Qo'y go'shti,Shahar bo'yicha,83786.26982
2023,avgust,Limon,Bektemir,38666.66668
2023,avgust,Limon,Mirobod,30540.0
2023,avgust,Limon,Yakkasaroy,37013.33332
2023,avgust,Limon,Yangihayot,0.0
2023,avgust,Limon,Chilonzor,33880.0
2023,avgust,Limon,Mirzo Ulug'bek,24740.0
2023,avgust,Limon,Olmazor,34160.71428
2023,avgust,Limon,Sirg'ali,35366.66668
2023,avgust,Limon,Shayxontoxur,38300.0
2023,avgust,Limon,Uchtepa,28000.0
2023,avgust,Limon,Yashnobod,38966.66667
2023,avgust,Limon,Yunusobod,30500.0
2023,avgust,Limon,Shahar bo'yicha,34091.7262
2023,avgust,Loviya,Bektemir,17920.0
2023,avgust,Loviya,Mirobod,19420.0
2023,avgust,Loviya,Yakkasaroy,20000.0
2023,avgust,Loviya,Yangihayot,0.0
2023,avgust,Loviya,Chilonzor,20142.8571
2023,avgust,Loviya,Mirzo Ulug'bek,19100.0
2023,avgust,Loviya,Olmazor,18540.0
2023,avgust,Loviya,Sirg'ali,19371.42854
2023,avgust,Loviya,Shayxontoxur,20893.333319999998
2023,avgust,Loviya,Uchtepa,19200.0
2023,avgust,Loviya,Yashnobod,19728.571450000003
2023,avgust,Loviya,Yunusobod,19400.0
2023,avgust,Loviya,Shahar bo'yicha,19453.73016
2023,avgust,Mol go'shti,Bektemir,73250.0
2023,avgust,Mol go'shti,Mirobod,77090.0
2023,avgust,Mol go'shti,Yakkasaroy,79957.89473999999
2023,avgust,Mol go'shti,Yangihayot,0.0
2023,avgust,Mol go'shti,Chilonzor,81235.2941
2023,avgust,Mol go'shti,Mirzo Ulug'bek,82650.0
2023,avgust,Mol go'shti,Olmazor,88890.0
2023,avgust,Mol go'shti,Sirg'ali,84522.2222
2023,avgust,Mol go'shti,Shayxontoxur,78810.0
2023,avgust,Mol go'shti,Uchtepa,81100.0
2023,avgust,Mol go'shti,Yashnobod,85500.0
2023,avgust,Mol go'shti,Yunusobod,83944.44443999999
2023,avgust,Mol go'shti,Shahar bo'yicha,81870.82128
2023,avgust,Mosh,Bektemir,13600.0
2023,avgust,Mosh,Mirobod,14480.0
2023,avgust,Mosh,Yakkasaroy,14500.0
2023,avgust,Mosh,Yangihayot,0.0
2023,avgust,Mosh,Chilonzor,15142.8571
2023,avgust,Mosh,Mirzo Ulug'bek,15900.0
2023,avgust,Mosh,Olmazor,13030.0
2023,avgust,Mosh,Sirg'ali,16333.333300000002
2023,avgust,Mosh,Shayxontoxur,13400.0
2023,avgust,Mosh,Uchtepa,14625.0
2023,avgust,Mosh,Yashnobod,15125.0
2023,avgust,Mosh,Yunusobod,14500.0
2023,avgust,Mosh,Shahar bo'yicha,14646.76588
2023,avgust,Nok,Bektemir,25500.0
2023,avgust,Nok,Mirobod,28280.0
2023,avgust,Nok,Yakkasaroy,37704.7619
2023,avgust,Nok,Yangihayot,0.0
2023,avgust,Nok,Chilonzor,30447.619039999998
2023,avgust,Nok,Mirzo Ulug'bek,34142.85716
2023,avgust,Nok,Olmazor,31177.777779999997
2023,avgust,Nok,Sirg'ali,30300.0
2023,avgust,Nok,Shayxontoxur,27092.85714
2023,avgust,Nok,Uchtepa,30541.666680000002
2023,avgust,Nok,Yashnobod,29580.0
2023,avgust,Nok,Yunusobod,29910.0
2023,avgust,Nok,Shahar bo'yicha,30354.79498
2023,avgust,No'xat,Bektemir,19900.0
2023,avgust,No'xat,Mirobod,22100.0
2023,avgust,No'xat,Yakkasaroy,21210.0
2023,avgust,No'xat,Yangihayot,0.0
2023,avgust,No'xat,Chilonzor,32333.3333
2023,avgust,No'xat,Mirzo Ulug'bek,29000.0
2023,avgust,No'xat,Olmazor,23133.33332
2023,avgust,No'xat,Sirg'ali,18466.666699999998
2023,avgust,No'xat,Shayxontoxur,25280.0
2023,avgust,No'xat,Uchtepa,27125.0
2023,avgust,No'xat,Yashnobod,28722.222200000007
2023,avgust,No'xat,Yunusobod,23366.66664
2023,avgust,No'xat,Shahar bo'yicha,24946.62038
2023,avgust,Oliy navli bug'doy uni,Bektemir,8025.0
2023,avgust,Oliy navli bug'doy uni,Mirobod,9000.0
2023,avgust,Oliy navli bug'doy uni,Yakkasaroy,9285.7143
2023,avgust,Oliy navli bug'doy uni,Yangihayot,0.0
2023,avgust,Oliy navli bug'doy uni,Chilonzor,8414.28572
2023,avgust,Oliy navli bug'doy uni,Mirzo Ulug'bek,9963.636359999999
2023,avgust,Oliy navli bug'doy uni,Olmazor,7323.33336
2023,avgust,Oliy navli bug'doy uni,Sirg'ali,8184.444459999999
2023,avgust,Oliy navli bug'doy uni,Shayxontoxur,8292.85714
2023,avgust,Oliy navli bug'doy uni,Uchtepa,10000.0
2023,avgust,Oliy navli bug'doy uni,Yashnobod,8931.25
2023,avgust,Oliy navli bug'doy uni,Yunusobod,8800.0
2023,avgust,Oliy navli bug'doy uni,Shahar bo'yicha,8762.64762
2023,avgust,Olma,Bektemir,15250.0
2023,avgust,Olma,Mirobod,16799.99998
2023,avgust,Olma,Yakkasaroy,15666.66668
2023,avgust,Olma,Yangihayot,0.0
2023,avgust,Olma,Chilonzor,17099.99998
2023,avgust,Olma,Mirzo Ulug'bek,17125.0
2023,avgust,Olma,Olmazor,12950.0
2023,avgust,Olma,Sirg'ali,11325.0
2023,avgust,Olma,Shayxontoxur,12050.0
2023,avgust,Olma,Uchtepa,11666.6667
2023,avgust,Olma,Yashnobod,20500.0
2023,avgust,Olma,Yunusobod,11600.0
2023,avgust,Olma,Shahar bo'yicha,15211.111120000001
2023,avgust,"Paxta yog'i, 1 litr",Bektemir,15366.666699999998
2023,avgust,"Paxta yog'i, 1 litr",Mirobod,15880.0
2023,avgust,"Paxta yog'i, 1 litr",Yakkasaroy,17500.0
2023,avgust,"Paxta yog'i, 1 litr",Yangihayot,0.0
2023,avgust,"Paxta yog'i, 1 litr",Chilonzor,17808.75
2023,avgust,"Paxta yog'i, 1 litr",Mirzo Ulug'bek,18942.857160000003
2023,avgust,"Paxta yog'i, 1 litr",Olmazor,14850.0
2023,avgust,"Paxta yog'i, 1 litr",Sirg'ali,16762.5
2023,avgust,"Paxta yog'i, 1 litr",Shayxontoxur,16396.0
2023,avgust,"Paxta yog'i, 1 litr",Uchtepa,17417.85716
2023,avgust,"Paxta yog'i, 1 litr",Yashnobod,17866.66665
2023,avgust,"Paxta yog'i, 1 litr",Yunusobod,17666.6667
2023,avgust,"Paxta yog'i, 1 litr",Shahar bo'yicha,17027.052560000004
2023,avgust,Piyoz,Bektemir,4030.0
2023,avgust,Piyoz,Mirobod,3470.0
2023,avgust,Piyoz,Yakkasaroy,2950.0
2023,avgust,Piyoz,Yangihayot,0.0
2023,avgust,Piyoz,Chilonzor,3700.0
2023,avgust,Piyoz,Mirzo Ulug'bek,4600.0
2023,avgust,Piyoz,Olmazor,3086.0
2023,avgust,Piyoz,Sirg'ali,3820.0
2023,avgust,Piyoz,Shayxontoxur,3888.5714399999997
2023,avgust,Piyoz,Uchtepa,3650.0
2023,avgust,Piyoz,Yashnobod,4254.444449999999
2023,avgust,Piyoz,Yunusobod,3885.71428
2023,avgust,Piyoz,Shahar bo'yicha,3799.09788
2023,avgust,Pomidor,Bektemir,4410.0
2023,avgust,Pomidor,Mirobod,4890.0
2023,avgust,Pomidor,Yakkasaroy,5820.0
2023,avgust,Pomidor,Yangihayot,0.0
2023,avgust,Pomidor,Chilonzor,4560.0
2023,avgust,Pomidor,Mirzo Ulug'bek,8600.0
2023,avgust,Pomidor,Olmazor,7130.0
2023,avgust,Pomidor,Sirg'ali,7620.0
2023,avgust,Pomidor,Shayxontoxur,5380.0
2023,avgust,Pomidor,Uchtepa,6187.5
2023,avgust,Pomidor,Yashnobod,6081.81819
2023,avgust,Pomidor,Yunusobod,6080.0
2023,avgust,Pomidor,Shahar bo'yicha,6070.0947
2023,avgust,Sabzi,Bektemir,4380.0
2023,avgust,Sabzi,Mirobod,5150.0
2023,avgust,Sabzi,Yakkasaroy,5250.0
2023,avgust,Sabzi,Yangihayot,0.0
2023,avgust,Sabzi,Chilonzor,6037.5
2023,avgust,Sabzi,Mirzo Ulug'bek,6600.0
2023,avgust,Sabzi,Olmazor,4220.0
2023,avgust,Sabzi,Sirg'ali,5250.0
2023,avgust,Sabzi,Shayxontoxur,6080.0
2023,avgust,Sabzi,Uchtepa,6590.0
2023,avgust,Sabzi,Yashnobod,5360.0
2023,avgust,Sabzi,Yunusobod,6014.2857
2023,avgust,Sabzi,Shahar bo'yicha,5524.315460000001
2023,avgust,Sariyog',Bektemir,86000.0
2023,avgust,Sariyog',Mirobod,114480.0
2023,avgust,Sariyog',Yakkasaroy,75000.0
2023,avgust,Sariyog',Yangihayot,0.0
2023,avgust,Sariyog',Chilonzor,86583.3333
2023,avgust,Sariyog',Mirzo Ulug'bek,103100.0
2023,avgust,Sariyog',Olmazor,75900.0
2023,avgust,Sariyog',Sirg'ali,65600.0
2023,avgust,Sariyog',Shayxontoxur,83616.0
2023,avgust,Sariyog',Uchtepa,88500.0
2023,avgust,Sariyog',Yashnobod,85208.33335
2023,avgust,Sariyog',Yunusobod,96250.0
2023,avgust,Sariyog',Shahar bo'yicha,87120.49998
2023,avgust,Sarimsoq,Bektemir,12960.0
2023,avgust,Sarimsoq,Mirobod,18440.0
2023,avgust,Sarimsoq,Yakkasaroy,21960.0
2023,avgust,Sarimsoq,Yangihayot,0.0
2023,avgust,Sarimsoq,Chilonzor,18166.6667
2023,avgust,Sarimsoq,Mirzo Ulug'bek,20950.0
2023,avgust,Sarimsoq,Olmazor,24282.14286
2023,avgust,Sarimsoq,Sirg'ali,20500.0
2023,avgust,Sarimsoq,Shayxontoxur,22723.809499999996
2023,avgust,Sarimsoq,Uchtepa,21800.0
2023,avgust,Sarimsoq,Yashnobod,21720.0
2023,avgust,Sarimsoq,Yunusobod,25450.0
2023,avgust,Sarimsoq,Shahar bo'yicha,20889.38492
2023,avgust,Tarvuz,Bektemir,2335.71428
2023,avgust,Tarvuz,Mirobod,2146.0
2023,avgust,Tarvuz,Yakkasaroy,2625.0
2023,avgust,Tarvuz,Yangihayot,0.0
2023,avgust,Tarvuz,Chilonzor,2052.5
2023,avgust,Tarvuz,Mirzo Ulug'bek,3070.0
2023,avgust,Tarvuz,Olmazor,2224.0
2023,avgust,Tarvuz,Sirg'ali,2112.0
2023,avgust,Tarvuz,Shayxontoxur,2745.83334
2023,avgust,Tarvuz,Uchtepa,2293.0
2023,avgust,Tarvuz,Yashnobod,2770.0
2023,avgust,Tarvuz,Yunusobod,2500.0
2023,avgust,Tarvuz,Shahar bo'yicha,2470.3373
2023,avgust,Tovuq go'shti,Bektemir,32135.0
2023,avgust,Tovuq go'shti,Mirobod,29055.0
2023,avgust,Tovuq go'shti,Yakkasaroy,31337.777760000004
2023,avgust,Tovuq go'shti,Yangihayot,0.0
2023,avgust,Tovuq go'shti,Chilonzor,31611.7647
2023,avgust,Tovuq go'shti,Mirzo Ulug'bek,35400.0
2023,avgust,Tovuq go'shti,Olmazor,38833.33332
2023,avgust,Tovuq go'shti,Sirg'ali,33000.0
2023,avgust,Tovuq go'shti,Shayxontoxur,33300.0
2023,avgust,Tovuq go'shti,Uchtepa,35420.0
2023,avgust,Tovuq go'shti,Yashnobod,34901.81817
2023,avgust,Tovuq go'shti,Yunusobod,32050.0
2023,avgust,Tovuq go'shti,Shahar bo'yicha,33495.54266
2023,avgust,Turli baliqlar,Bektemir,46428.5714
2023,avgust,Turli baliqlar,Mirobod,37500.0
2023,avgust,Turli baliqlar,Yakkasaroy,40000.0
2023,avgust,Turli baliqlar,Yangihayot,0.0
2023,avgust,Turli baliqlar,Chilonzor,40333.33332
2023,avgust,Turli baliqlar,Mirzo Ulug'bek,51233.333360000004
2023,avgust,Turli baliqlar,Olmazor,50333.3333
2023,avgust,Turli baliqlar,Sirg'ali,40749.99998
2023,avgust,Turli baliqlar,Shayxontoxur,51642.8571
2023,avgust,Turli baliqlar,Uchtepa,52965.0
2023,avgust,Turli baliqlar,Yashnobod,47761.66666
2023,avgust,Turli baliqlar,Yunusobod,56190.47622
2023,avgust,Turli baliqlar,Shahar bo'yicha,46908.35317999999
2023,avgust,Tuxum (10 dona),Bektemir,11780.0
2023,avgust,Tuxum (10 dona),Mirobod,13240.0
2023,avgust,Tuxum (10 dona),Yakkasaroy,12150.0
2023,avgust,Tuxum (10 dona),Yangihayot,0.0
2023,avgust,Tuxum (10 dona),Chilonzor,13061.11112
2023,avgust,Tuxum (10 dona),Mirzo Ulug'bek,14300.0
2023,avgust,Tuxum (10 dona),Olmazor,10830.0
2023,avgust,Tuxum (10 dona),Sirg'ali,13320.0
2023,avgust,Tuxum (10 dona),Shayxontoxur,13173.33336
2023,avgust,Tuxum (10 dona),Uchtepa,10320.0
2023,avgust,Tuxum (10 dona),Yashnobod,12800.0
2023,avgust,Tuxum (10 dona),Yunusobod,12114.2857
2023,avgust,Tuxum (10 dona),Shahar bo'yicha,12490.72754
2023,avgust,Uzum,Bektemir,24505.555539999998
2023,avgust,Uzum,Mirobod,15400.0
2023,avgust,Uzum,Yakkasaroy,27300.0
2023,avgust,Uzum,Yangihayot,0.0
2023,avgust,Uzum,Chilonzor,20125.0
2023,avgust,Uzum,Mirzo Ulug'bek,25766.6667
2023,avgust,Uzum,Olmazor,21700.0
2023,avgust,Uzum,Sirg'ali,20640.0
2023,avgust,Uzum,Shayxontoxur,26497.14286
2023,avgust,Uzum,Uchtepa,17208.333319999998
2023,avgust,Uzum,Yashnobod,18100.0
2023,avgust,Uzum,Yunusobod,23120.0
2023,avgust,Uzum,Shahar bo'yicha,21538.5582
2023,avgust,Shakar,Bektemir,13580.0
2023,avgust,Shakar,Mirobod,13460.0
2023,avgust,Shakar,Yakkasaroy,13157.14284
2023,avgust,Shakar,Yangihayot,0.0
2023,avgust,Shakar,Chilonzor,13857.1429
2023,avgust,Shakar,Mirzo Ulug'bek,14777.77778
2023,avgust,Shakar,Olmazor,14555.55558
2023,avgust,Shakar,Sirg'ali,13777.7778
2023,avgust,Shakar,Shayxontoxur,13857.14288
2023,avgust,Shakar,Uchtepa,13200.0
2023,avgust,Shakar,Yashnobod,15560.0
2023,avgust,Shakar,Yunusobod,13280.0
2023,avgust,Shakar,Shahar bo'yicha,14051.878340000001
2023,avgust,Shrot,Bektemir,0.0
2023,avgust,Shrot,Mirobod,0.0
2023,avgust,Shrot,Yakkasaroy,0.0
2023,avgust,Shrot,Yangihayot,0.0
2023,avgust,Shrot,Chilonzor,0.0
2023,avgust,Shrot,Mirzo Ulug'bek,0.0
2023,avgust,Shrot,Olmazor,0.0
2023,avgust,Shrot,Sirg'ali,0.0
2023,avgust,Shrot,Shayxontoxur,0.0
2023,avgust,Shrot,Uchtepa,0.0
2023,avgust,Shrot,Yashnobod,0.0
2023,avgust,Shrot,Yunusobod,0.0
2023,avgust,Shrot,Shahar bo'yicha,0.0
2023,avgust,Shulxa,Bektemir,0.0
2023,avgust,Shulxa,Mirobod,0.0
2023,avgust,Shulxa,Yakkasaroy,0.0
2023,avgust,Shulxa,Yangihayot,0.0
2023,avgust,Shulxa,Chilonzor,0.0
2023,avgust,Shulxa,Mirzo Ulug'bek,0.0
2023,avgust,Shulxa,Olmazor,0.0
2023,avgust,Shulxa,Sirg'ali,0.0
2023,avgust,Shulxa,Shayxontoxur,0.0
2023,avgust,Shulxa,Uchtepa,0.0
2023,avgust,Shulxa,Yashnobod,0.0
2023,avgust,Shulxa,Yunusobod,0.0
2023,avgust,Shulxa,Shahar bo'yicha,0.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Bektemir,8400.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Mirobod,8160.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Yakkasaroy,8000.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Yangihayot,0.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Chilonzor,11398.0263
2023,avgust,Yangi sog'ilgan sut (1 litr),Mirzo Ulug'bek,10420.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Olmazor,12040.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Sirg'ali,10000.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Shayxontoxur,12560.000020000001
2023,avgust,Yangi sog'ilgan sut (1 litr),Uchtepa,12360.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Yashnobod,9900.0
2023,avgust,Yangi sog'ilgan sut (1 litr),Yunusobod,8407.14286
2023,avgust,Yangi sog'ilgan sut (1 litr),Shahar bo'yicha,10128.7641
2023,sentabr,1-navli bug'doy unidan non,Bektemir,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Mirobod,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Yakkasaroy,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Yangihayot,0.0
2023,sentabr,1-navli bug'doy unidan non,Chilonzor,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Mirzo Ulug'bek,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Olmazor,4666.6687
2023,sentabr,1-navli bug'doy unidan non,Sirg'ali,4666.6674
2023,sentabr,1-navli bug'doy unidan non,Shayxontoxur,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Uchtepa,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Yashnobod,4666.666700000001
2023,sentabr,1-navli bug'doy unidan non,Yunusobod,4666.6667
2023,sentabr,1-navli bug'doy unidan non,Shahar bo'yicha,4666.6669
2023,sentabr,Arpa,Bektemir,4500.0
2023,sentabr,Arpa,Mirobod,0.0
2023,sentabr,Arpa,Yakkasaroy,0.0
2023,sentabr,Arpa,Yangihayot,0.0
2023,sentabr,Arpa,Chilonzor,5416.66665
2023,sentabr,Arpa,Mirzo Ulug'bek,0.0
2023,sentabr,Arpa,Olmazor,0.0
2023,sentabr,Arpa,Sirg'ali,0.0
2023,sentabr,Arpa,Shayxontoxur,0.0
2023,sentabr,Arpa,Uchtepa,4500.0
2023,sentabr,Arpa,Yashnobod,2250.0
2023,sentabr,Arpa,Yunusobod,0.0
2023,sentabr,Arpa,Shahar bo'yicha,4729.16665
2023,sentabr,Baqlajon,Bektemir,4950.0
2023,sentabr,Baqlajon,Mirobod,4475.0
2023,sentabr,Baqlajon,Yakkasaroy,5666.6667
2023,sentabr,Baqlajon,Yangihayot,0.0
2023,sentabr,Baqlajon,Chilonzor,4950.0
2023,sentabr,Baqlajon,Mirzo Ulug'bek,7062.5
2023,sentabr,Baqlajon,Olmazor,5428.571425
2023,sentabr,Baqlajon,Sirg'ali,6100.0
2023,sentabr,Baqlajon,Shayxontoxur,5900.0
2023,sentabr,Baqlajon,Uchtepa,4776.7857
2023,sentabr,Baqlajon,Yashnobod,5950.0
2023,sentabr,Baqlajon,Yunusobod,6182.14285
2023,sentabr,Baqlajon,Shahar bo'yicha,5615.9722
2023,sentabr,Birinchi navli bug'doy uni,Bektemir,6985.615075
2023,sentabr,Birinchi navli bug'doy uni,Mirobod,7865.530325000001
2023,sentabr,Birinchi navli bug'doy uni,Yakkasaroy,7804.166649999999
2023,sentabr,Birinchi navli bug'doy uni,Yangihayot,0.0
2023,sentabr,Birinchi navli bug'doy uni,Chilonzor,7303.571425
2023,sentabr,Birinchi navli bug'doy uni,Mirzo Ulug'bek,8687.5
2023,sentabr,Birinchi navli bug'doy uni,Olmazor,6718.75
2023,sentabr,Birinchi navli bug'doy uni,Sirg'ali,6900.89285
2023,sentabr,Birinchi navli bug'doy uni,Shayxontoxur,7541.666675
2023,sentabr,Birinchi navli bug'doy uni,Uchtepa,5406.25
2023,sentabr,Birinchi navli bug'doy uni,Yashnobod,8029.5635
2023,sentabr,Birinchi navli bug'doy uni,Yunusobod,7520.833350000001
2023,sentabr,Birinchi navli bug'doy uni,Shahar bo'yicha,7399.49195
2023,sentabr,Bodring,Bektemir,4069.44445
2023,sentabr,Bodring,Mirobod,5950.0
2023,sentabr,Bodring,Yakkasaroy,7287.2024
2023,sentabr,Bodring,Yangihayot,0.0
2023,sentabr,Bodring,Chilonzor,5964.2857
2023,sentabr,Bodring,Mirzo Ulug'bek,10100.0
2023,sentabr,Bodring,Olmazor,6425.0
2023,sentabr,Bodring,Sirg'ali,10300.0
2023,sentabr,Bodring,Shayxontoxur,7500.0
2023,sentabr,Bodring,Uchtepa,7450.0
2023,sentabr,Bodring,Yashnobod,7339.2857125
2023,sentabr,Bodring,Yunusobod,7714.285725
2023,sentabr,Bodring,Shahar bo'yicha,7286.565825
2023,sentabr,Bug'doy,Bektemir,3833.3333
2023,sentabr,Bug'doy,Mirobod,4458.3333
2023,sentabr,Bug'doy,Yakkasaroy,0.0
2023,sentabr,Bug'doy,Yangihayot,0.0
2023,sentabr,Bug'doy,Chilonzor,6166.66665
2023,sentabr,Bug'doy,Mirzo Ulug'bek,0.0
2023,sentabr,Bug'doy,Olmazor,0.0
2023,sentabr,Bug'doy,Sirg'ali,7666.6667
2023,sentabr,Bug'doy,Shayxontoxur,0.0
2023,sentabr,Bug'doy,Uchtepa,4833.3333
2023,sentabr,Bug'doy,Yashnobod,2500.0
2023,sentabr,Bug'doy,Yunusobod,0.0
2023,sentabr,Bug'doy,Shahar bo'yicha,5326.388875000001
2023,sentabr,Bulg'or qalampiri,Bektemir,7571.4286
2023,sentabr,Bulg'or qalampiri,Mirobod,9230.0
2023,sentabr,Bulg'or qalampiri,Yakkasaroy,12562.5
2023,sentabr,Bulg'or qalampiri,Yangihayot,0.0
2023,sentabr,Bulg'or qalampiri,Chilonzor,17450.0
2023,sentabr,Bulg'or qalampiri,Mirzo Ulug'bek,7916.666675
2023,sentabr,Bulg'or qalampiri,Olmazor,11700.0
2023,sentabr,Bulg'or qalampiri,Sirg'ali,9125.000025000001
2023,sentabr,Bulg'or qalampiri,Shayxontoxur,5624.999975000001
2023,sentabr,Bulg'or qalampiri,Uchtepa,10500.0
2023,sentabr,Bulg'or qalampiri,Yashnobod,5650.0
2023,sentabr,Bulg'or qalampiri,Yunusobod,6635.416675
2023,sentabr,Bulg'or qalampiri,Shahar bo'yicha,9134.667650000001
2023,sentabr,Guruch,Bektemir,22450.0
2023,sentabr,Guruch,Mirobod,23187.5
2023,sentabr,Guruch,Yakkasaroy,21800.0
2023,sentabr,Guruch,Yangihayot,0.0
2023,sentabr,Guruch,Chilonzor,20475.0
2023,sentabr,Guruch,Mirzo Ulug'bek,22625.0
2023,sentabr,Guruch,Olmazor,22925.0
2023,sentabr,Guruch,Sirg'ali,22887.5
2023,sentabr,Guruch,Shayxontoxur,23925.0
2023,sentabr,Guruch,Uchtepa,21666.6667
2023,sentabr,Guruch,Yashnobod,25541.66665
2023,sentabr,Guruch,Yunusobod,21382.352925
2023,sentabr,Guruch,Shahar bo'yicha,22867.2794
2023,sentabr,Jo'hori,Bektemir,4333.3333
2023,sentabr,Jo'hori,Mirobod,4250.0
2023,sentabr,Jo'hori,Yakkasaroy,0.0
2023,sentabr,Jo'hori,Yangihayot,0.0
2023,sentabr,Jo'hori,Chilonzor,6333.3333
2023,sentabr,Jo'hori,Mirzo Ulug'bek,0.0
2023,sentabr,Jo'hori,Olmazor,0.0
2023,sentabr,Jo'hori,Sirg'ali,7000.0
2023,sentabr,Jo'hori,Shayxontoxur,0.0
2023,sentabr,Jo'hori,Uchtepa,4666.6667
2023,sentabr,Jo'hori,Yashnobod,2750.0
2023,sentabr,Jo'hori,Yunusobod,0.0
2023,sentabr,Jo'hori,Shahar bo'yicha,5347.2222
2023,sentabr,Karam,Bektemir,6291.666675
2023,sentabr,Karam,Mirobod,4462.5
2023,sentabr,Karam,Yakkasaroy,6065.476199999999
2023,sentabr,Karam,Yangihayot,0.0
2023,sentabr,Karam,Chilonzor,6500.0
2023,sentabr,Karam,Mirzo Ulug'bek,7800.0
2023,sentabr,Karam,Olmazor,5987.5
2023,sentabr,Karam,Sirg'ali,6125.0
2023,sentabr,Karam,Shayxontoxur,6029.166675
2023,sentabr,Karam,Uchtepa,5833.333350000001
2023,sentabr,Karam,Yashnobod,7095.8333375
2023,sentabr,Karam,Yunusobod,6343.75
2023,sentabr,Karam,Shahar bo'yicha,6302.5049500000005
2023,sentabr,Kartoshka,Bektemir,4425.0
2023,sentabr,Kartoshka,Mirobod,4362.5
2023,sentabr,Kartoshka,Yakkasaroy,3892.85715
2023,sentabr,Kartoshka,Yangihayot,0.0
2023,sentabr,Kartoshka,Chilonzor,4611.1111
2023,sentabr,Kartoshka,Mirzo Ulug'bek,4600.0
2023,sentabr,Kartoshka,Olmazor,4432.5
2023,sentabr,Kartoshka,Sirg'ali,4787.5
2023,sentabr,Kartoshka,Shayxontoxur,4400.0
2023,sentabr,Kartoshka,Uchtepa,4200.0
